-0.9492348,-9.4431789,3.2512322
-1.4298461,-10.2895182,2.6333199
-1.5234055,-11.2424183,2.6124383
-1.2489627,-12.1879473,2.8574027
-0.6839958,-13.0097457,3.2098619
0.0567871,-13.6484459,3.5340906
0.9137562,-14.1089580,3.8126716
1.8638826,-14.4187492,4.0655932
2.8226812,-14.5866552,4.2973905
3.8154553,-14.6443500,4.5095198
4.7998955,-14.6059255,4.6621007
5.7892262,-14.4929400,4.6488692
6.7547557,-14.3054627,4.4302070
7.7213695,-13.9955150,4.0901139
8.5845738,-13.5884309,3.6858104
9.3398396,-12.9886837,3.2306880
9.8131774,-12.1818300,2.9399469
10.0094808,-11.1960144,2.6815557
9.9516685,-10.1955604,2.4463319
9.5914084,-9.1856513,2.2230963
8.8780662,-8.8526980,2.0572546
8.0376362,-9.3882586,2.0374377
7.4749455,-10.2340045,2.2157593
7.0469069,-11.0945648,2.4697413
6.3908859,-11.8235281,2.6365439
5.5148273,-12.2854484,2.7263471
4.5467973,-12.4474060,2.7494989
3.5677529,-12.4293856,2.6160653
2.5990635,-12.3754351,2.3880584
1.6259812,-12.2658306,2.0107280
0.6433842,-11.8239979,1.8443424
0.0873945,-11.1295168,1.7990171
0.5778178,-10.4342442,1.9716042
1.5613720,-10.1603268,2.2101718
2.5537977,-10.2175606,2.4955666
3.5450605,-10.4550862,2.3165517
4.5089697,-10.5916278,1.9642261
5.4939199,-10.2447886,1.8264436
5.9918780,-9.5405319,1.7893232
5.4364172,-8.7918858,2.0554984
4.5822194,-8.3086498,2.3299427
3.6319199,-8.0468606,2.6310526
2.6554467,-8.0094140,2.9938084
1.6362737,-8.1423840,3.3015718
0.6786264,-8.4192041,3.5261981
-0.2309339,-8.8607047,3.6433732
-0.9492348,-9.4431789,3.2512322
